0.0,47.028133399999994,87,0,0
3560.719,1959.568,137,1,0
3732.8718299999996,3891.27148,307,3,0
2596.50684,1596.9292,210,1,0
272.448975,109.37950900000001,20,0,0
2393.6096199999997,2722.44678,101,1,0
0.0,773.1114,180,1,0
0.0,79.68421,247,2,0
6284.68164,2374.1865199999997,884,9,1
0.0,1338.3656,89,1,1
0.0,2111.2666,289,1,1
6327.42334,2772.558,108,1,1
0.0,2375.0747100000003,200,2,0
0.0,1788.40125,91,1,0
0.0,2306.66235,623,5,1
0.0,34.2207565,38,0,0
0.0,397.9071,65,0,0
0.0,1081.16357,120,1,0
0.0,0.0,0,0,0
0.0,1433.16748,0,0,0
0.0,155.77171299999998,25,0,0
3428.69385,4285.025,800,7,1
5597.444,2998.53662,738,8,1
0.0,2244.38477,28,0,1
2196.9172399999998,2158.1620000000003,432,4,1
2529.86328,2837.83667,370,3,1
0.0,153.45503200000002,0,0,0
4044.74121,783.3499,246,2,0
0.0,4623.802729999999,970,6,0
1376.2937,2486.22461,278,4,1
0.0,1779.9560000000001,600,6,0
3655.3606,3408.4328600000003,746,6,1
3784.62378,2216.022,100,1,1
0.0,4246.813,300,3,1
1348.28113,3038.89746,554,5,1
0.0,3393.835,987,9,1
8426.03,3231.4565399999997,371,4,0
0.0,204.253571,0,0,0
5550.51563,3234.80249,302,3,1
2.5983240000000003,4282.53955,375,3,1
3257.2356,2002.4541,600,5,1
8330.359,1594.18469,369,3,0
7396.275,1933.63159,145,1,1
0.0,195.099808,200,1,0
0.0,305.817566,78,0,0
11675.2236,2156.32275,390,4,1
0.0,99.00034000000001,253,2,0
0.0,51.74647,100,1,0
0.0,2487.26416,100,1,0
3100.81226,1340.34888,148,1,0
1203.28809,1128.42615,0,0,0
243.49992400000002,2431.89941,589,4,1
2389.78784,3341.3413100000002,0,0,0
7928.295,1971.104,235,2,1
6699.92627,1541.34436,0,0,1
5825.06543,4579.895,21,0,1
0.0,331.260651,0,0,0
0.0,1448.7446300000001,0,0,0
0.0,3255.30762,0,0,0
3693.10083,1257.17,318,4,1
0.0,89.14759000000001,0,0,0
1039.00964,2258.97363,703,8,1
0.879868865,2641.44458,651,5,0
5584.85938,2951.692,125,1,1
3648.3562,1269.0263699999998,370,2,1
0.0,83.6335449,0,0,0
2896.317,2595.2063,1027,11,1
2387.97583,1331.04675,163,2,1
2541.57251,1728.777,1174,4,1
0.0,564.006042,40,0,0
0.0,1134.79871,100,1,0
0.0,25.719070000000002,0,0,0
0.0,1603.3064,0,0,0
0.0,1192.07141,28,0,0
0.0,434.7688,100,1,0
4760.67871,1206.955,53,0,0
1519.39343,2171.87524,43,1,0
1864.1037600000002,2679.64966,101,1,1
5817.3173799999995,1388.33411,253,3,1
6276.822270000001,2575.81836,284,2,1
0.0,517.356934,173,1,0
0.0,123.669876,0,0,0
2379.01514,3095.60278,133,1,0
0.0,3999.051,275,2,1
4098.067,597.663269,194,1,0
0.0,267.904022,0,0,0
3404.6284200000005,2216.215,948,12,1
9047.843,1426.17334,113,0,0
7102.7827099999995,2575.91943,101,1,1
6360.46729,1572.932,54,0,1
0.0,260.26178,0,0,0
0.0,0.0,0,0,0
2.41472483,2944.20557,497,5,1
0.0,0.0,0,0,0
2850.12354,3545.6682100000003,292,2,1
5433.246,4155.514,399,4,1
0.0,140.379028,0,0,0
824.6155,4173.7876,56,0,1
3062.98242,2508.7297399999998,1092,11,1
0.0,566.2772,98,0,0
0.0,135.4359,92,0,0
5978.679,2622.26636,1587,16,1
0.0,241.257858,100,1,0
6526.978,1533.96545,336,3,1
4145.35449,1362.8288599999998,147,1,0
0.0,23.3612766,9,0,0
0.0,107.67948899999999,99,1,0
4198.391,2373.89282,0,0,1
511.7529,3504.31445,687,6,1
0.0,517.7611,93,1,0
3091.02563,2152.05615,432,3,0
1773.5252699999999,2552.82959,620,5,1
0.0,2243.65015,119,1,1
3502.007,1361.195,300,3,1
0.0,5035.169,1940,20,1
0.0,119.4023,0,0,0
3151.54053,1790.19385,202,1,0
2394.258,2465.05957,570,6,1
6869.571290000001,910.19696,298,1,0
0.0,342.076569,0,0,0
0.0,143.453217,58,0,0
2147.07959,1588.9039300000002,781,7,1
1443.41467,4167.486,608,5,1
3461.24414,4601.871,420,4,1
1220.31262,5215.798,308,3,1
604.3974,4266.6723600000005,555,5,1
8029.918000000001,2804.5166,714,5,1
0.0,268.202026,81,0,0
0.0,589.692444,0,0,0
4849.34375,1056.54846,136,1,0
3928.5053700000003,3255.9120000000003,592,7,1
3649.6213399999997,1853.01685,181,1,0
904.881348,4247.03955,498,5,1
5710.16455,1096.117,309,3,1
2873.36523,3031.78442,292,3,1
2449.32,2443.10864,325,2,0
1931.3186,2680.3903800000003,121,1,1
1782.1036399999998,787.795654,635,7,0
2453.99683,3923.92188,1242,13,1
0.0,103.68267800000001,0,0,0
1155.19739,4455.8457,775,5,1
499.85894800000005,1441.975,59,1,1
5116.543,1759.8256800000001,952,8,1
0.0,528.069946,0,0,0
0.0,410.11816400000004,0,0,0
2758.3938,2151.01172,2,0,0
0.0,348.772644,133,1,0
3181.46533,3687.465,219,3,1
907.1588,1808.65735,750,7,1
11060.6787,1366.40552,162,2,1
591.303467,4350.0576200000005,748,6,0
508.18300000000005,2046.65,287,1,1
0.0,734.9689999999999,149,1,0
2212.321,686.9272,0,0,0
2165.73584,5956.31836,867,10,1
651.693,1115.68762,44,0,0
837.5589,2209.10742,269,2,1
5272.78125,1753.6707800000001,647,5,1
0.0,3916.2524399999998,92,1,1
1512.1333,2483.41162,0,0,0
0.0,283.740723,185,1,0
0.0,5184.36963,935,9,1
0.0,49.6796761,0,0,0
9237.896999999999,2343.475,573,6,1
1887.5910600000002,2225.956,218,1,1
4700.45752,2295.569,708,8,1
1473.06543,3509.211,280,3,1
0.0,14.5532522,54,0,0
5618.6359999999995,2533.90552,1057,9,1
0.0,153.423462,0,0,0
0.0,144.902924,34,0,0
0.0,2053.8720000000003,100,1,1
6167.195,1707.4560000000001,46,0,0
843.557251,2523.84326,465,4,0
2473.41943,1926.1586899999998,333,2,1
0.0,1656.88611,185,2,1
0.0,0.0,0,0,0
388.7101,2514.228,253,3,1
2354.3360000000002,1020.4838300000001,103,1,0
0.0,32.6118622,9,0,0
0.0,1757.12817,672,6,1
2807.60718,3383.3383799999997,461,3,1
0.0,108.904228,103,1,0
0.0,63.9657745,100,1,0
11444.4854,1476.89526,917,8,1
911.991333,3671.98315,397,4,1
0.0,79.0791,0,0,0
3635.91064,3038.85718,146,0,1
953.6232,3407.3125,928,8,1
0.877689838,1661.13843,300,3,0
695.1853639999999,404.3814,24,0,0
818.5068,3811.78271,649,6,1
0.0,3284.70728,100,1,1
0.0,72.97268000000001,40,0,0
0.0,4785.335999999999,426,4,1
0.0,1906.51184,52,0,0
6467.078,1539.49756,161,1,0
564.726135,2563.75879,423,4,1
0.0,1297.045,0,0,0
692.361267,5285.75439,35,0,1
0.8799889999999999,2065.69531,0,0,0
2369.30322,2931.2822300000003,439,5,1
0.0,93.40685,86,0,0
4182.681,729.7067,16,0,0
5278.94434,1986.23755,543,4,1
410.994659,2929.9846199999997,389,4,1
0.0,2774.965,99,1,1
0.0,0.0,0,0,0
0.0,9.213046,0,0,0
1232.3673099999999,2917.2705100000003,424,4,0
704.0902,1472.77246,11,0,0
2122.1044899999997,2161.53784,231,2,1
2515.27417,1428.3855,10,0,0
0.879495,2353.18555,689,7,1
927.4102,2031.5061,496,3,1
0.0,1949.81958,0,0,0
0.0,611.5867,45,0,0
0.0,32.2313538,0,0,0
0.0,1933.32935,40,0,0
1121.539,1657.68848,10,0,0
2758.32617,3366.82129,2,0,0
2984.018,3165.21875,157,1,0
3757.6306200000004,3178.62915,418,4,1
0.0,2037.009,354,3,0
145.816055,2006.69312,306,2,0
0.0,634.083069,12,0,0
4501.698,3354.42749,688,6,1
8226.572,3220.92188,220,2,1
872.2269,653.0326,240,2,0
0.0,939.1566,181,1,0
7393.635,3583.7790000000005,1392,14,1
0.0,34.234294899999995,104,0,0
0.0,2101.85547,80,0,0
5165.7970000000005,1356.96362,297,2,1
0.0,2693.17969,85,0,1
0.0,747.7234,64,0,0
6762.08057,2749.2346199999997,420,4,1
350.5942,2609.3005399999997,430,3,0
5556.32666,1578.3470000000002,319,4,0
60.0436134,338.406677,31,0,0
2238.7070000000003,2116.21558,617,7,1
3274.5370000000003,2711.42041,311,3,1
7487.77832,3589.19385,523,4,1
2433.94678,584.4263,0,0,0
2708.603,2485.6755399999997,76,1,0
0.0,45.2367172,0,0,0
0.0,143.144836,100,1,0
4612.259279999999,3365.185,910,10,1
3055.53345,2498.14941,1253,14,1
0.0,27.6343632,0,0,0
0.0,0.0,0,0,0
2929.21655,3778.407,751,7,1
4272.189,3049.86377,64,1,1
0.0,379.967468,0,0,0
2334.3774399999998,4259.11865,953,9,1
0.0,3056.93555,303,3,1
1144.2902800000002,3581.815,548,7,1
2922.6687,1177.30017,285,3,1
0.0,1086.9292,229,2,0
0.0,1816.28125,197,2,0
630.6616,1768.3013899999999,536,4,1
0.0,4772.0673799999995,0,0,0
0.0,29.4681168,45,0,0
883.3538,947.1838,201,2,0
0.0,4139.22,601,6,1
4361.880999999999,3295.054,199,2,1
2.07988548,1933.6701699999999,119,0,0
397.331055,2732.079,0,0,1
1068.12292,4156.27344,279,2,1
1675.05078,2841.349,90,1,0
0.0,1049.8917199999999,361,4,0
5686.82373,3015.6687,998,10,1
3560.42432,2724.80347,240,3,0
0.0,563.074158,0,0,0
1976.5671399999999,3140.34448,1021,12,1
0.0,60.669,0,0,0
156.646347,611.0591,87,1,0
4460.62939,1829.98535,329,3,1
0.0,505.17623899999995,0,0,0
1851.614,1833.8153100000002,336,2,1
4575.787,590.4551,0,0,0
0.0,1228.4563,85,1,0
4726.47168,2885.42749,657,6,1
0.0,14.03541,100,1,0
1777.46167,3079.7077600000002,399,4,1
0.0,750.409363,198,1,0
0.0,153.976791,80,0,0
0.0,1350.1154800000002,100,1,0
2229.41162,736.082,108,1,1
0.0,525.9217,289,2,0
3298.50977,2832.6884800000003,383,4,1
0.0,25.7054062,0,0,0
1790.5596899999998,3026.34668,685,7,1
1760.379,1656.0131800000001,158,2,1
1042.23425,1991.629,500,5,1
1576.82532,3367.7009999999996,1196,11,1
6449.31934,1513.2738,26,0,0
2872.07568,1786.6422100000002,80,1,1
1168.9057599999999,3586.75684,487,5,1
0.0,3334.01636,606,6,1
4339.50146,2479.0734899999998,380,3,1
0.0,517.0831,0,0,0
4646.35,1954.52356,753,6,1
3662.15771,820.1414,81,0,1
587.0846,5585.766,1392,15,1
0.0,579.924438,100,1,0
4313.804,2252.344,857,8,1
1016.2937,1589.1372099999999,0,0,0
6505.416,1270.69629,143,1,0
329.765869,2966.96875,257,2,0
2659.11255,2642.7688,576,6,1
534.100037,3711.12476,402,3,1
1957.87561,2461.076,174,1,0
0.0,561.7571,68,0,0
1245.1355,1079.07007,100,1,0
0.0,3125.1220000000003,973,11,1
0.0,10.831745100000001,0,0,0
0.0,315.005768,0,0,0
3058.2111800000002,2591.18555,667,5,1
2804.295,2820.43945,0,0,0
998.117432,367.5364,100,1,0
2889.1890000000003,1480.43188,646,6,1
0.0,454.73602300000005,185,1,0
554.4729,1311.64246,0,0,0
0.0,16.67953,100,1,0
4619.63135,2839.5192899999997,705,6,1
0.0,1100.34448,384,2,1
9423.10449,2081.79541,267,3,1
3145.4109999999996,518.0632320000001,55,0,0
0.0,37.23251,0,0,0
0.0,2269.4663100000002,0,0,0
0.0,39.221694899999996,100,1,0
984.5739,2228.56519,176,1,1
5550.2026399999995,3236.7627,1286,10,1
0.0,3730.616,200,2,1
2515.79785,3949.6215799999995,1230,13,1
2845.19873,1478.3717,179,2,1
0.0,3396.89087,77,2,0
0.0,182.7623,0,0,0
0.0,810.3168,0,0,0
6836.854490000001,846.56604,34,0,0
0.0,613.8339,100,1,0
0.0,2459.90283,185,1,1
0.0,2067.6835899999996,100,1,1
346.34533700000003,3344.94629,455,4,0
1053.64758,1061.68433,344,4,1
0.0,18.6685333,55,0,0
0.0,78.53229520000001,0,0,0
0.0,644.6778,133,1,0
2794.95947,1330.62146,281,4,1
2527.1091300000003,2165.9539999999997,322,4,1
0.0,3695.44751,333,3,1
0.0,1427.06689,324,3,0
3865.3720000000003,2496.6921399999997,683,6,1
0.0,325.903717,62,0,0
245.01791400000002,315.102722,100,1,0
2109.788,2597.5517600000003,296,3,1
2164.19385,1919.6544199999998,474,5,1
1876.5765399999998,2331.3908699999997,620,7,1
4995.90771,2310.82422,184,2,1
0.0,0.0,0,0,0
0.0,50.1734848,0,0,0
1620.2605,2347.77124,125,1,0
963.352051,4164.579000000001,179,2,1
0.0,96.69358000000001,97,0,0
7564.53174,2575.6982399999997,636,5,1
1344.19592,818.2443,141,1,0
2202.02686,1806.308,706,6,1
5637.3859999999995,3078.56958,145,1,1
0.0,858.1001,40,0,0
0.0,181.98233000000002,0,0,0
0.0,597.3635,68,0,0
4018.8615700000005,2032.21558,298,3,1
6084.314,1096.348,161,1,0
2938.49438,4033.259,200,2,1
3350.066,2701.1279999999997,240,3,1
1738.57581,4717.1359999999995,1744,19,1
3529.809,2394.81836,1035,10,1
0.0,71.00922,84,0,0
5803.5,1381.93115,439,3,1
3772.27344,1966.414,214,2,1
631.711548,3284.67432,703,6,1
3609.31445,4059.5127,997,8,1
0.0,46.763092,0,0,0
2296.35669,2434.1079999999997,231,3,1
0.0,339.267029,299,3,0
0.0,612.1764,100,1,0
873.1339,2615.79541,193,2,0
0.0,6.34909964,73,0,0
0.0,686.7985,0,0,0
0.0,4726.298,193,1,0
0.0,208.880356,86,0,0
3436.9013700000005,2991.239,121,1,1
253.73411600000003,4060.48755,1005,12,1
0.0,1991.07874,37,1,0
0.0,3579.02271,598,6,1
0.0,1804.8902600000001,304,2,0
2719.35645,3371.45459,430,5,1
0.0,275.445374,0,0,0
0.0,3693.1279999999997,581,6,1
1437.8201900000001,707.977966,480,5,0
0.0,120.324265,100,1,0
0.0,890.9311,0,0,0
0.0,1855.3920899999998,100,1,0
5305.418000000001,2384.75854,570,6,1
