player_dist_ride,player_dist_walk,player_dmg,player_kills,team_id,team_placement,top3
1344.8175,367.8814,0,0,100020,56,0
367.058746,697.5623,100,1,100022,50,0
1918.04187,845.6964,124,1,100024,40,0
5102.022,2363.95386,325,3,100025,24,0
619.6085,2521.29053,268,1,100028,3,1
0.0,2338.54932,238,3,100029,42,0
0.0,352.383423,100,1,100034,71,0
0.0,147.923218,49,0,100040,78,0
9036.123,1502.18689,478,3,100043,15,0
3968.08569,2204.18042,218,2,100050,12,0
0.0,126.844948,0,0,100051,33,0
5404.661999999999,679.7202,31,1,100058,17,0
0.0,1400.361,81,0,100061,26,0
0.0,125.079376,0,0,100062,91,0
0.0,164.321381,136,1,100064,77,0
5440.558000000001,648.3791,167,1,100069,37,0
0.0,581.6762,24,0,100070,58,0
6478.99756,2279.42773,147,2,100079,6,0
12854.7842,1503.00208,94,0,100085,18,0
3052.0517600000003,1556.1366,106,2,100089,16,0
0.0,0.0,0,0,100090,99,0
2575.08765,1142.3527800000002,155,1,100091,39,0
779.280334,4791.90967,101,1,100093,7,0
0.0,3513.13086,473,5,100096,10,0
831.934143,1705.9243199999999,80,0,100003,45,0
0.0,1582.34277,120,1,100010,31,0
0.0,81.8061,0,0,100015,93,0
0.0,241.703,96,0,100016,69,0
5437.663570000001,2374.6687,398,4,100017,11,0
0.0,123.255081,0,0,100019,89,0
0.0,34.2962456,95,0,100021,95,0
0.0,681.760864,0,0,100023,55,0
2710.8379999999997,1033.2305900000001,146,1,100032,49,0
12.095458,41.191253700000004,0,0,100036,84,0
0.0,0.0,0,0,100038,99,0
2691.618,121.04441100000001,61,0,100044,70,0
2739.415,1168.69141,186,1,100045,41,0
0.0,0.0,0,0,100056,99,0
0.0,38.1155357,0,0,100065,87,0
0.0,25.222654300000002,98,0,100067,72,0
0.0,9.97296,0,0,100071,99,0
0.0,41.4852257,0,0,100073,88,0
1189.38342,887.4066,332,3,100076,35,0
3306.91064,1045.55957,81,0,100077,47,0
2814.8315399999997,2334.528,100,1,100081,25,0
0.0,110.71268500000001,219,2,100082,90,0
0.0,8.245657000000001,0,0,100083,94,0
1069.16443,1562.1965300000002,239,0,100084,13,0
0.0,21.555236800000003,17,0,100086,97,0
0.0,1721.317,0,0,100097,36,0
0.0,167.59764099999998,0,0,100006,76,0
2745.56177,1510.44312,149,1,100018,23,0
0.0,583.8191,49,0,100027,63,0
0.0,0.0,0,0,100030,96,0
3045.81055,2698.33838,458,4,100033,22,0
0.0,1027.36035,99,1,100042,54,0
0.0,305.07113599999997,100,1,100047,68,0
0.0,1063.1508800000001,274,2,100053,51,0
0.0,291.699524,0,0,100055,73,0
5625.525,839.5721,88,0,100059,38,0
2858.0009999999997,1048.85547,171,1,100060,4,0
0.0,76.11484,0,0,100063,83,0
1344.06238,2019.4976800000002,346,3,100072,5,0
2.2110467000000003,5017.303,24,0,100078,32,0
0.0,198.20564299999998,40,0,100080,66,0
0.0,7.182581,0,0,100088,96,0
0.0,174.495453,68,0,100092,57,0
0.0,278.4655,100,1,100094,65,0
1809.91284,797.5782,2,0,100098,60,0
0.0,47.2322159,52,0,100099,92,0
3865.2836899999998,2453.2307100000003,91,0,100001,23,0
0.0,151.624573,14,0,100002,58,0
0.0,100.40786700000001,24,0,100008,70,0
0.0,72.77936,0,0,100014,89,0
2079.469,1809.32324,87,1,100016,15,0
0.0,85.19859,0,0,100018,81,0
4707.361,2051.752,608,6,100020,4,0
1450.9514199999999,1806.1860000000001,480,4,100022,2,1
0.0,155.569031,92,1,100027,63,0
0.0,200.95597800000002,450,6,100034,59,0
0.0,68.98445,63,0,100039,60,0
0.0,2049.631,0,0,100044,26,0
1956.515,2048.8015100000002,399,2,100048,35,0
0.0,173.992249,0,0,100049,69,0
5895.790529999999,1677.92114,112,1,100052,8,0
0.0,0.0,0,0,100056,99,0
0.0,112.74668899999999,0,0,100057,71,0
0.0,393.762543,131,1,100061,41,0
0.0,113.73834199999999,38,0,100064,76,0
2413.99463,1985.7876,111,1,100066,29,0
3999.91284,2824.94385,188,1,100067,17,0
0.0,9.78386,81,0,100077,97,0
0.0,47.028133399999994,87,0,100079,66,0
0.0,23.074201600000002,0,0,100082,95,0
1087.55371,2954.4309999999996,142,1,100083,14,0
0.0,1370.50244,0,0,100094,43,0
3560.719,1959.568,137,1,100097,30,0
0.0,210.709,33,0,100000,50,0
0.0,256.269318,269,2,100003,55,0
3732.8718299999996,3891.27148,307,3,100005,7,0
0.0,16.950614899999998,0,0,100006,62,0
2596.50684,1596.9292,210,1,100011,40,0
182.515045,3109.18677,258,2,100021,37,0
3189.2709999999997,895.2644650000001,99,1,100024,45,0
4352.784000000001,1838.6694300000001,0,0,100025,32,0
0.0,65.36246,66,0,100030,85,0
0.0,1976.5581100000002,49,0,100033,13,0
0.0,362.413879,100,1,100035,61,0
0.0,414.791748,86,0,100041,65,0
0.0,0.0,0,0,100053,99,0
236.6375,376.603363,0,0,100059,44,0
272.448975,109.37950900000001,20,0,100063,75,0
0.0,0.0,0,0,100069,99,0
0.0,296.183044,20,0,100070,53,0
1350.67468,1786.1027800000002,209,1,100075,33,0
0.0,667.6106,522,3,100085,42,0
0.0,38.810543100000004,18,0,100088,93,0
161.74391200000002,353.6631,17,0,100096,67,0
0.0,803.008667,0,0,100098,48,0
0.0,3273.44556,348,3,100099,11,0
0.0,23.1652584,0,0,100007,91,0
0.0,213.43267799999998,100,1,100015,68,0
0.0,328.9106,0,0,100017,56,0
0.0,94.97109,14,0,100023,78,0
0.0,90.9478,0,0,100029,82,0
3900.87476,813.2806400000001,50,0,100032,5,0
1879.39343,3122.8562,233,1,100036,25,0
2393.6096199999997,2722.44678,101,1,100038,27,0
1067.7511,1117.65833,295,3,100042,9,0
0.0,14.8325329,100,1,100043,94,0
4171.062,1062.27209,103,1,100045,36,0
0.0,479.740417,0,0,100046,54,0
0.0,183.3406,0,0,100050,74,0
4250.98145,2984.5209999999997,138,0,100055,12,0
0.0,335.913452,85,1,100058,49,0
0.0,926.1518550000001,100,1,100060,37,0
0.0,217.049927,0,0,100065,49,0
0.0,367.1039,0,0,100071,64,0
0.0,1992.6206100000002,100,1,100074,19,0
0.0,127.00410500000001,0,0,100078,84,0
0.0,773.1114,180,1,100081,38,0
0.0,29.2627716,9,0,100084,96,0
0.0,193.04431200000002,0,0,100086,51,0
0.0,85.5406,0,0,100087,79,0
1663.85059,2402.23145,148,1,100089,10,0
0.0,79.68421,247,2,100090,83,0
6284.68164,2374.1865199999997,884,9,100093,1,1
1465.09668,1776.5179999999998,21,0,100095,34,0
0.0,34.175509999999996,200,2,100004,92,0
0.0,1235.7622099999999,304,3,100009,21,0
0.0,267.643829,155,1,100010,46,0
0.0,1338.3656,89,1,100012,3,1
1046.01282,2658.77417,504,5,100013,6,0
0.0,195.555161,37,0,100019,77,0
0.0,38.22188,0,0,100028,80,0
0.0,114.916252,91,0,100031,73,0
0.0,519.116,0,0,100037,52,0
0.0,345.0032,199,2,100040,57,0
1978.78223,3175.95532,275,1,100047,18,0
0.0,171.015274,0,0,100051,72,0
0.0,29.9995956,0,0,100054,90,0
2215.57373,2880.53125,252,2,100062,31,0
0.0,577.512,122,1,100068,47,0
0.0,2300.31445,302,2,100072,28,0
1018.8825099999999,1958.8212899999999,89,1,100073,20,0
0.0,50.57625,0,0,100076,98,0
0.0,312.537445,38,1,100080,62,0
0.0,259.223022,0,0,100091,27,0
0.0,0.0,0,0,100092,99,0
0.0,638.652954,275,3,100000,46,0
0.0,312.570129,200,2,100009,63,0
0.0,142.4938,100,1,100015,76,0
0.0,3649.9248,0,0,100020,10,0
0.0,1433.32593,99,1,100023,21,0
0.0,0.0,0,0,100027,99,0
5613.05957,2828.0144,539,5,100031,6,0
1403.0847199999998,1464.05286,25,0,100037,44,0
0.0,15.291047099999998,0,0,100039,93,0
0.0,482.43634000000003,100,1,100043,64,0
0.0,69.32812,0,0,100046,78,0
0.0,28.793628700000003,74,0,100047,89,0
0.0,25.145960000000002,0,0,100049,74,0
0.0,2111.2666,289,1,100050,2,1
855.4073,2159.74341,0,0,100052,36,0
6327.42334,2772.558,108,1,100056,3,1
0.0,50.2550278,28,0,100060,90,0
1380.03625,3130.0275899999997,333,3,100061,8,0
197.226929,1213.6960000000001,61,0,100069,42,0
0.0,1411.37573,100,1,100071,43,0
0.0,158.51324499999998,47,0,100073,72,0
0.0,420.480469,124,1,100076,60,0
0.0,89.80362,0,0,100080,83,0
0.0,97.94168,39,0,100082,88,0
617.8385,900.4793,0,0,100086,53,0
0.0,894.0943,0,0,100088,58,0
0.0,2375.0747100000003,200,2,100094,16,0
3217.5505399999997,1130.45947,10,0,100097,23,0
0.0,3720.21021,408,5,100003,5,0
0.0,127.715668,98,0,100004,91,0
0.0,10.0762682,0,0,100005,94,0
0.0,135.402847,0,0,100012,75,0
0.0,55.9716454,87,0,100013,95,0
34.8762474,2395.75,500,5,100024,9,0
0.0,1788.40125,91,1,100026,19,0
0.0,771.6353,112,2,100035,59,0
0.0,0.0,0,0,100040,97,0
5511.12939,2068.00635,115,1,100041,4,0
5580.898,2291.99414,471,4,100044,15,0
0.0,2306.66235,623,5,100045,1,1
0.0,235.2132,124,1,100053,68,0
0.0,224.19204700000003,20,0,100054,70,0
2624.33936,1461.1979999999999,0,0,100059,32,0
0.0,1385.2763699999998,34,0,100062,51,0
0.0,1378.0220000000002,500,5,100064,7,0
0.0,886.669067,100,1,100067,56,0
0.0,327.2831,40,0,100074,71,0
0.0,149.269012,220,2,100075,79,0
0.0,89.66611479999999,0,0,100081,80,0
0.0,3594.3781700000004,109,0,100083,18,0
0.0,143.02858,100,1,100085,75,0
842.6344,1263.274,100,1,100090,52,0
0.0,299.984467,128,1,100092,80,0
0.0,0.0,0,0,100098,95,0
0.0,367.7875,318,2,100001,57,0
0.0,388.2545,0,0,100002,41,0
769.0321,2332.48267,151,2,100006,22,0
0.0,34.2207565,38,0,100008,98,0
0.0,100.484329,0,0,100010,84,0
279.878662,791.1321,0,0,100014,45,0
3839.9856,1270.758,176,1,100016,24,0
0.0,397.9071,65,0,100019,66,0
0.0,0.0,0,0,100022,99,0
3725.78223,1712.11255,304,2,100028,28,0
0.0,23.402786300000002,0,0,100029,97,0
0.0,273.117432,0,0,100030,62,0
0.0,177.276978,0,0,100032,81,0
0.0,253.389526,0,0,100042,67,0
0.0,51.57101,0,0,100048,92,0
0.0,93.09344,0,0,100055,82,0
0.0,533.2368,28,0,100065,65,0
2.21235943,2234.22388,0,0,100066,61,0
0.0,682.5264,0,0,100084,30,0
0.0,482.424622,100,1,100087,64,0
574.4142,49.778999999999996,0,0,100089,86,0
0.0,1398.8768300000002,378,4,100093,34,0
0.0,403.860474,0,0,100095,73,0
0.0,26.896528200000002,0,0,100007,78,0
3463.06152,698.1063,0,0,100011,49,0
6206.20166,2769.7536600000003,94,1,100017,11,0
944.1185,3339.88428,305,3,100018,12,0
0.0,366.922974,100,1,100021,69,0
0.0,211.03733799999998,31,0,100025,85,0
0.0,218.37277200000003,12,0,100033,54,0
0.0,0.0,0,0,100034,98,0
0.0,13.6557693,0,0,100036,99,0
0.0,164.31948899999998,0,0,100038,87,0
0.0,104.593079,0,0,100051,77,0
0.0,28.36716,0,0,100057,96,0
0.0,0.0,0,0,100058,80,0
878.6771,1012.78534,474,5,100063,48,0
4703.36035,622.8532,9,0,100068,50,0
4987.156739999999,893.4272460000001,124,1,100070,14,0
276.71814,437.31286600000004,99,1,100072,55,0
3600.34961,1020.9046,102,1,100077,33,0
0.0,4.955694,9,0,100078,97,0
0.0,215.331192,0,0,100079,29,0
0.0,2389.848,187,2,100091,27,0
0.0,1081.16357,120,1,100096,31,0
0.0,2554.41626,179,1,100002,36,0
4546.623,1661.5448,250,2,100007,8,0
0.0,2019.18433,247,2,100008,12,0
7086.974609999999,2817.2822300000003,31,0,100017,38,0
0.0,1001.44922,240,3,100026,53,0
0.0,2749.778,200,2,100027,39,0
0.0,350.522766,0,0,100028,70,0
1322.75391,4893.835999999999,81,1,100029,10,0
0.0,0.0,0,0,100037,99,0
0.0,88.77833000000001,0,0,100042,85,0
0.0,60.94095,41,0,100046,96,0
0.0,111.89668999999999,164,1,100048,83,0
0.0,81.89105,0,0,100051,92,0
0.0,1925.9762,0,0,100052,26,0
0.0,1745.925,0,0,100055,31,0
0.0,3445.276,339,2,100057,24,0
3031.39136,1508.78589,389,4,100059,35,0
1430.715,802.0147,0,0,100066,54,0
2595.886,1459.67236,9,0,100073,20,0
4037.651,3086.33228,33,0,100074,28,0
0.0,0.0,0,0,100095,99,0
0.0,786.5176389999999,100,1,100097,56,0
0.0,3621.25684,516,5,100098,4,0
309.723755,1490.90967,0,0,100000,34,0
0.0,1448.34839,318,3,100001,33,0
0.0,427.824951,134,1,100010,78,0
991.4534,1349.43909,231,0,100011,55,0
7550.822270000001,1811.4901100000002,51,0,100016,30,0
0.0,2209.5983899999997,0,0,100020,32,0
0.0,243.398621,85,0,100031,80,0
0.0,74.09979,99,0,100038,94,0
0.0,677.0707,97,0,100043,74,0
3653.8154299999997,678.2952,128,0,100053,40,0
3529.63916,639.6791,16,0,100054,48,0
297.772766,2304.8042,0,0,100063,25,0
0.0,407.4678,0,0,100072,67,0
0.0,3055.3703600000003,100,1,100078,7,0
0.0,50.426132200000005,0,0,100080,98,0
1946.5786100000003,2159.06543,207,3,100093,16,0
0.0,276.63336200000003,0,0,100099,59,0
0.0,1705.2784399999998,123,1,100100,52,0
0.0,210.82542400000003,0,0,100004,77,0
0.0,2863.488,0,0,100005,17,0
1363.16345,1338.3999,175,1,100006,49,0
0.0,1078.64709,85,0,100009,68,0
0.0,736.0476,62,0,100013,57,0
0.0,653.3294,0,0,100014,73,0
0.0,130.909683,0,0,100018,87,0
2665.13965,2120.50073,139,1,100024,6,0
0.0,64.54041,0,0,100025,95,0
0.0,2571.1853,210,2,100030,9,0
0.0,2820.26025,0,0,100032,15,0
0.0,151.5228,115,1,100033,89,0
1269.4260000000002,806.232666,85,0,100035,61,0
0.0,226.677612,186,2,100036,72,0
0.0,114.087166,0,0,100039,82,0
0.0,2680.4809999999998,249,1,100040,23,0
0.0,1433.16748,0,0,100045,47,0
0.0,0.0,0,0,100050,83,0
0.0,1520.39417,121,0,100056,37,0
1355.22717,624.4140629999999,48,0,100058,66,0
0.0,716.6423,100,1,100060,58,0
0.0,0.0,0,0,100062,99,0
0.0,1475.81079,218,3,100064,41,0
0.0,1933.74683,192,2,100065,14,0
0.0,155.77171299999998,25,0,100067,86,0
0.0,0.0,0,0,100071,99,0
658.187866,377.148254,122,1,100075,71,0
3428.69385,4285.025,800,7,100083,2,1
317.60318,2833.433,91,0,100084,46,0
0.0,3344.4320000000002,327,2,100085,29,0
837.7824,1972.02454,205,2,100086,42,0
0.0,508.3504,26,0,100087,64,0
0.0,824.294,178,2,100089,13,0
0.0,313.07287599999995,177,2,100090,88,0
0.0,505.99453700000004,59,0,100091,59,0
0.0,0.0,52,0,100096,93,0
0.0,339.857544,0,0,100003,75,0
758.5809,2096.8938,3,0,100015,5,0
0.0,94.57526,0,0,100019,91,0
0.0,1174.6731,175,2,100021,27,0
0.0,37.2272034,0,0,100022,99,0
0.0,321.3807,85,0,100034,84,0
0.0,607.123535,299,2,100041,59,0
0.0,1133.92957,100,1,100044,54,0
0.0,174.8006,0,0,100047,79,0
1401.0929999999998,862.1781,100,1,100049,62,0
1248.89648,833.009949,119,1,100061,60,0
0.0,1786.11792,162,1,100068,19,0
0.0,530.7372,0,0,100069,81,0
4634.85,2026.485,316,3,100070,11,0
0.0,233.7141,0,0,100076,76,0
0.0,99.60595,0,0,100077,97,0
2855.5588399999997,1769.80225,98,1,100079,18,0
0.0,761.575562,0,0,100081,45,0
0.0,144.391525,193,2,100082,90,0
0.0,484.48953200000005,0,0,100088,63,0
5597.444,2998.53662,738,8,100092,1,1
0.0,2244.38477,28,0,100094,3,1
0.0,245.05837999999997,139,1,100002,56,0
2196.9172399999998,2158.1620000000003,432,4,100005,2,1
0.0,308.1866,0,0,100007,55,0
1355.991,2006.9312699999998,304,2,100012,22,0
0.0,268.282623,100,1,100017,60,0
0.0,369.8524,100,1,100021,52,0
6301.121,960.2679439999999,12,0,100023,27,0
1917.21057,1013.37463,0,0,100027,35,0
0.0,2.3374392999999998,45,0,100029,80,0
2529.86328,2837.83667,370,3,100038,3,1
4810.044,2054.88086,453,4,100039,17,0
0.0,153.45503200000002,0,0,100043,75,0
2418.47485,2604.3457,195,2,100045,21,0
0.0,0.0,0,0,100046,99,0
1212.58643,1423.31091,249,3,100050,44,0
2952.1213399999997,2280.8986800000002,188,1,100053,29,0
0.0,138.623642,187,1,100054,68,0
2316.11133,1064.43372,4,0,100060,45,0
4132.814,2512.9892600000003,0,0,100063,12,0
0.0,133.356369,18,0,100074,87,0
0.0,460.529449,100,1,100077,70,0
0.0,1503.63879,354,3,100078,24,0
0.0,15.0591383,9,0,100084,92,0
0.0,176.02783200000002,286,1,100086,71,0
1919.2320000000002,3247.99683,100,1,100087,15,0
294.93634,15.7831068,0,0,100094,81,0
0.0,636.791931,0,0,100097,52,0
0.0,0.0,0,0,100010,99,0
0.0,44.41645,23,0,100013,78,0
0.0,71.15514,82,1,100014,90,0
1784.32715,2671.46387,0,0,100016,28,0
4044.74121,783.3499,246,2,100018,25,0
3259.78247,4021.5346700000005,169,1,100026,8,0
0.0,185.03302,90,0,100036,57,0
0.0,40.509502399999995,0,0,100037,97,0
1189.89246,3300.298,297,3,100041,6,0
0.0,60.687355000000004,0,0,100049,77,0
0.0,720.497131,241,2,100055,52,0
2747.8774399999998,1871.3538800000001,174,2,100057,36,0
0.0,112.38008899999998,99,1,100058,82,0
0.0,197.841721,87,2,100062,61,0
0.0,288.736542,100,1,100064,64,0
0.0,181.824219,171,1,100065,65,0
0.0,4623.802729999999,970,6,100067,5,0
3582.772,1711.7442600000002,42,0,100068,20,0
967.0930000000001,2905.4829999999997,513,6,100070,10,0
0.0,12.38103,0,0,100071,91,0
0.0,1261.79272,0,0,100075,37,0
0.0,97.9453354,55,1,100079,72,0
3284.026,1641.78967,200,2,100085,13,0
1533.63611,1783.57275,255,1,100089,11,0
857.5433,310.507141,16,0,100091,66,0
0.0,1882.16748,0,0,100092,37,0
4664.51367,1702.905,384,3,100095,16,0
1782.2460899999999,666.4432,8,0,100096,39,0
1248.83,981.086,201,2,100099,40,0
3162.00659,849.1264,100,1,100015,38,0
28.2951,311.104218,0,0,100019,53,0
0.0,236.259415,0,0,100020,67,0
3680.667,2158.69263,205,2,100024,18,0
0.0,314.275757,44,0,100028,49,0
0.0,0.0,0,0,100031,99,0
0.0,10.1460028,0,0,100032,83,0
0.0,1179.44092,119,1,100033,43,0
0.0,92.30662,22,0,100034,58,0
0.0,2690.093,0,0,100042,41,0
0.0,155.14523300000002,61,0,100044,79,0
0.0,144.0588,92,0,100047,73,0
0.0,1295.78577,0,0,100048,48,0
0.0,30.0775032,0,0,100051,83,0
0.0,350.0957,77,0,100059,63,0
0.0,88.64726,18,0,100066,94,0
0.0,1832.3930699999999,291,3,100069,30,0
2918.58447,1119.30994,19,0,100072,26,0
2954.2644,2458.36,0,0,100073,23,0
0.0,69.6211548,0,0,100076,76,0
0.0,2337.23584,100,1,100093,19,0
0.0,78.4645,100,1,100000,93,0
0.0,744.723755,147,1,100001,51,0
0.0,245.851379,0,0,100003,54,0
5133.59375,1560.1897,53,0,100004,32,0
0.0,27.5423527,134,1,100006,98,0
0.0,109.135651,0,0,100008,84,0
0.0,867.585449,92,0,100009,42,0
0.0,814.2241,65,0,100011,46,0
0.0,580.9754,300,3,100022,50,0
2439.1538100000002,2337.51416,420,2,100030,9,0
0.0,102.10588100000001,0,0,100035,89,0
0.0,887.3669,0,0,100040,47,0
0.0,37.55381,18,0,100052,95,0
0.0,323.2779,71,0,100056,62,0
0.0,22.421648,0,0,100061,74,0
4193.99561,3061.5744600000003,16,0,100080,4,0
0.0,34.674942,0,0,100081,99,0
0.0,285.486176,176,1,100082,59,0
1376.2937,2486.22461,278,4,100083,1,1
0.0,109.761017,0,0,100088,69,0
3119.5961899999998,1948.9576399999999,88,0,100090,7,0
0.0,51.9834023,0,0,100098,96,0
0.0,71.43299,0,0,100001,82,0
0.0,613.307556,0,0,100006,65,0
0.0,123.84108700000002,33,0,100007,100,0
0.0,1403.2381599999999,317,3,100008,39,0
4563.555,860.306,0,0,100017,49,0
0.0,5043.10547,249,2,100020,4,0
0.0,101.385139,71,0,100021,92,0
1041.143,2147.61255,116,1,100024,27,0
2.211215,653.1048,0,0,100026,56,0
1674.89063,885.685364,0,0,100032,54,0
0.0,2061.36621,240,2,100033,40,0
2250.54932,3460.71753,129,1,100034,25,0
0.0,661.4637,269,2,100035,62,0
0.0,291.2428,0,0,100036,55,0
0.0,87.05688,0,0,100040,96,0
662.3116,672.696533,44,0,100044,53,0
0.0,353.214539,0,0,100051,67,0
0.0,1506.4201699999999,74,0,100053,38,0
1283.67639,3698.1303700000003,53,0,100054,30,0
5985.5127,1354.7432900000001,120,1,100055,42,0
335.923279,1514.17932,100,1,100057,48,0
1898.50635,3943.6665,110,1,100061,7,0
0.0,1779.9560000000001,600,6,100062,5,0
5589.33252,970.4293,0,0,100066,32,0
0.0,665.6078,24,0,100074,47,0
319.7952,1548.03735,154,1,100076,41,0
0.0,438.734283,189,2,100081,52,0
0.0,76.21944429999999,0,0,100083,86,0
5463.8486299999995,2113.76758,47,0,100086,21,0
0.0,323.181335,55,0,100095,73,0
3850.76855,1148.3250699999999,400,4,100000,37,0
0.0,3586.9255399999997,407,4,100004,22,0
3655.3606,3408.4328600000003,746,6,100005,3,1
1738.3470000000002,1776.1381800000001,322,3,100011,11,0
1455.12964,828.9016,99,1,100014,50,0
0.0,186.227417,0,0,100018,89,0
0.0,0.0,0,0,100027,100,0
0.0,172.585464,143,2,100041,71,0
3784.62378,2216.022,100,1,100042,2,1
0.0,148.17576599999998,56,0,100047,91,0
945.2221,1382.81543,248,2,100059,33,0
0.0,1273.80676,98,1,100060,44,0
0.0,0.0,0,0,100068,92,0
0.0,580.1207,49,0,100071,57,0
0.0,761.607666,0,0,100073,58,0
3743.3217799999998,2384.351,438,4,100077,6,0
1897.96155,2666.442,47,0,100079,24,0
3853.4096700000005,4749.2793,127,1,100082,12,0
0.0,280.15481600000004,100,1,100089,74,0
0.0,189.899338,146,2,100091,79,0
2102.33374,2604.39819,526,4,100098,14,0
0.0,29.789753,0,0,100003,81,0
2386.246,3765.4013700000005,603,7,100009,9,0
1519.75562,1042.932,129,1,100010,51,0
2446.71753,1513.335,35,0,100013,29,0
0.0,319.02014199999996,75,0,100015,69,0
0.0,409.06991600000003,0,0,100022,80,0
1759.80579,1652.64246,0,0,100023,26,0
0.0,212.323914,0,0,100025,76,0
0.0,82.23095,68,0,100029,83,0
0.0,1855.4747300000001,0,0,100031,23,0
2195.74438,906.99,100,1,100037,43,0
0.0,87.6231155,70,0,100038,97,0
0.0,4246.813,300,3,100039,1,1
5184.36,801.4043,80,0,100045,31,0
350.350281,1504.25037,165,1,100046,28,0
0.0,290.398956,0,0,100048,64,0
6741.819340000001,2820.93115,0,0,100050,10,0
0.0,739.479431,0,0,100058,63,0
1468.77051,3250.252,109,1,100063,16,0
802.2926,12.519087800000001,11,0,100064,85,0
0.0,32.3593826,11,0,100065,88,0
1969.3703600000001,864.3533,7,0,100067,36,0
0.0,75.16389000000001,10,0,100072,95,0
0.0,136.97212199999998,100,1,100078,93,0
0.0,50.9575081,0,0,100080,99,0
2.21154642,3391.2697799999996,120,1,100084,18,0
4209.99,1776.5723899999998,493,5,100085,8,0
4082.97559,1009.9547699999999,4,0,100087,35,0
0.0,84.16084000000001,61,0,100088,72,0
0.0,29.6462078,0,0,100092,87,0
0.0,288.09481800000003,192,2,100094,77,0
0.0,1846.87927,0,0,100096,46,0
0.0,327.373627,20,0,100097,59,0
768.0419,1844.70435,200,2,100099,17,0
0.0,198.163147,0,0,100002,70,0
0.0,1637.43481,0,0,100012,51,0
0.0,1.8546490000000002,0,0,100016,98,0
0.0,466.54174800000004,0,0,100019,75,0
0.0,245.102936,100,1,100028,61,0
0.0,492.38327000000004,160,1,100030,68,0
0.0,52.8187752,0,0,100043,90,0
0.0,3244.0615199999997,200,2,100049,19,0
4056.5640000000003,933.8874509999999,116,1,100052,45,0
0.0,260.386475,0,0,100056,78,0
2816.9,750.1781,0,0,100069,34,0
3.40738964,839.9483,50,0,100070,84,0
485.4644,697.1996,24,0,100075,60,0
1302.99963,4492.22559,445,4,100090,13,0
2499.9375,2870.38,95,1,100093,15,0
0.0,329.39856000000003,93,1,100001,63,0
205.265274,951.1788,100,1,100005,35,0
3617.2529999999997,1782.55176,0,0,100009,36,0
4580.50244,2079.0170000000003,0,0,100010,17,0
0.0,113.44025400000001,100,1,100011,85,0
0.0,28.3326359,0,0,100020,99,0
4252.96729,752.7595,204,2,100025,48,0
0.0,28.68996,8,0,100028,89,0
892.939148,1458.27063,186,2,100031,27,0
0.0,1339.20349,163,1,100033,42,0
435.31387300000006,308.005981,13,0,100038,72,0
0.0,258.674072,0,0,100039,69,0
1348.28113,3038.89746,554,5,100047,2,1
1098.81287,489.736176,93,0,100052,62,0
0.0,857.8122,85,1,100055,50,0
0.0,1379.45935,175,2,100059,22,0
334.157532,3362.71216,99,1,100061,4,0
0.0,1493.08948,13,0,100063,45,0
0.0,2247.21167,208,2,100064,11,0
0.0,511.339752,132,1,100067,64,0
0.0,3393.835,987,9,100070,1,1
1455.14636,2320.05469,250,2,100078,23,0
4513.0740000000005,884.296,635,6,100081,34,0
0.0,63.21625,0,0,100091,87,0
0.0,30.659782399999997,0,0,100000,96,0
1542.5263699999998,3189.68555,597,5,100002,5,0
580.5320429999999,2593.0332,422,4,100016,24,0
4339.507320000001,2095.65137,8,0,100022,20,0
4050.31055,2150.522,0,0,100030,15,0
2650.9585,2896.8713399999997,100,1,100035,12,0
3620.93945,2959.2309999999998,81,0,100036,7,0
0.0,107.173515,0,0,100040,74,0
0.0,115.102745,140,1,100043,79,0
0.0,36.5045929,87,0,100049,91,0
0.0,258.56701699999996,403,3,100056,60,0
0.0,383.838165,95,0,100062,57,0
0.0,9.470658,0,0,100066,94,0
34.6105232,993.4104,99,1,100071,39,0
0.0,2.9712240000000003,0,0,100072,95,0
0.0,788.29,175,2,100075,52,0
0.0,164.972473,87,0,100084,70,0
3067.49316,1716.0910000000001,41,0,100089,41,0
0.0,49.776512100000005,0,0,100092,67,0
0.0,2306.75415,0,0,100096,32,0
0.0,888.312439,57,0,100097,58,0
0.0,426.9339,0,0,100098,78,0
2152.87842,2269.41162,37,0,100004,30,0
1898.63135,322.0501,108,0,100008,38,0
0.0,12.8915462,0,0,100014,97,0
0.0,250.14305099999999,0,0,100017,84,0
0.0,0.0,0,0,100018,93,0
0.0,2104.94775,195,2,100026,28,0
454.453979,1747.665,75,1,100027,8,0
0.0,298.5976,0,0,100032,81,0
0.0,244.562286,100,1,100034,68,0
3499.775,1292.66333,112,1,100041,26,0
8426.03,3231.4565399999997,371,4,100046,6,0
0.0,204.253571,0,0,100053,71,0
758.1571,427.01602199999996,50,0,100054,46,0
3928.6052200000004,3145.30249,181,2,100065,10,0
0.0,260.719452,199,2,100073,75,0
1701.83643,1508.67676,48,1,100074,40,0
0.0,11.958958599999999,44,0,100076,98,0
3048.94385,1516.01965,6,0,100079,43,0
0.0,139.211548,28,0,100080,80,0
0.0,480.759583,140,1,100082,54,0
0.0,89.37344,0,0,100085,61,0
2797.7990000000004,2390.915,4,0,100086,18,0
0.0,530.613464,0,0,100087,66,0
0.0,1693.56909,16,0,100088,47,0
0.0,72.00099,45,0,100093,83,0
1.94364977,4791.054,137,1,100094,19,0
